domain_name, #action, #predicate, #modified_predicates, #pal_tuples_fixed, #queries_total, #agent_failed, #repeated_queries, #unique_queries, #model_similarity, #time_elapsed, pal_tuple
parking,4,5,18,1,4,2,0,4,0.01388888888888884,0.09232735633850098,('move-curb-to-curb', 'at_curb_num|0|1', <Location.PRECOND: 1>),
parking,4,5,18,2,6,3,0,6,0.02777777777777779,0.09286260604858398,('move-curb-to-curb', 'car_clear|0', <Location.PRECOND: 1>),
parking,4,5,18,3,8,4,0,8,0.04166666666666663,0.09337329864501953,('move-curb-to-curb', 'curb_clear|2', <Location.PRECOND: 1>),
parking,4,5,18,4,12,4,2,10,0.05555555555555558,0.09417438507080078,('move-curb-to-curb', 'at_curb_num|0|2', <Location.PRECOND: 1>),
parking,4,5,18,5,12,4,2,10,0.06944444444444442,0.0942239761352539,('move-curb-to-curb', 'at_curb|0', <Location.PRECOND: 1>),
parking,4,5,18,6,12,4,2,10,0.08333333333333337,0.09426641464233398,('move-curb-to-curb', 'curb_clear|1', <Location.PRECOND: 1>),
parking,4,5,18,7,12,4,2,10,0.09722222222222221,0.0943145751953125,('move-curb-to-curb', 'curb_clear|1', <Location.EFFECTS: 2>),
parking,4,5,18,8,12,4,2,10,0.11111111111111116,0.0943601131439209,('move-curb-to-curb', 'at_curb_num|0|2', <Location.EFFECTS: 2>),
parking,4,5,18,9,12,4,2,10,0.125,0.09440398216247559,('move-curb-to-curb', 'curb_clear|2', <Location.EFFECTS: 2>),
parking,4,5,18,10,12,4,2,10,0.13888888888888884,0.09445071220397949,('move-curb-to-curb', 'at_curb_num|0|1', <Location.EFFECTS: 2>),
parking,4,5,18,11,12,4,2,10,0.1527777777777778,0.09449505805969238,('move-curb-to-curb', 'car_clear|0', <Location.EFFECTS: 2>),
parking,4,5,18,12,12,4,2,10,0.16666666666666663,0.09454226493835449,('move-curb-to-curb', 'at_curb|0', <Location.EFFECTS: 2>),
parking,4,5,18,13,16,6,2,14,0.18055555555555558,0.19607162475585938,('move-curb-to-car', 'at_curb|2', <Location.PRECOND: 1>),
parking,4,5,18,14,17,7,2,15,0.19444444444444442,0.19628405570983887,('move-curb-to-car', 'at_curb_num|0|1', <Location.PRECOND: 1>),
parking,4,5,18,15,21,8,2,19,0.20833333333333337,0.1977992057800293,('move-curb-to-car', 'car_clear|0', <Location.PRECOND: 1>),
parking,4,5,18,16,22,9,2,20,0.2222222222222222,0.19802403450012207,('move-curb-to-car', 'car_clear|2', <Location.PRECOND: 1>),
parking,4,5,18,17,29,9,3,26,0.23611111111111116,0.20067310333251953,('move-curb-to-car', 'curb_clear|1', <Location.PRECOND: 1>),
parking,4,5,18,18,29,9,3,26,0.25,0.20075559616088867,('move-curb-to-car', 'at_curb_num|2|1', <Location.PRECOND: 1>),
parking,4,5,18,19,29,9,3,26,0.26388888888888884,0.2008364200592041,('move-curb-to-car', 'behind_car|2|0', <Location.PRECOND: 1>),
parking,4,5,18,20,29,9,3,26,0.2777777777777778,0.20091485977172852,('move-curb-to-car', 'behind_car|0|2', <Location.PRECOND: 1>),
parking,4,5,18,21,29,9,3,26,0.29166666666666663,0.20096349716186523,('move-curb-to-car', 'at_curb|0', <Location.PRECOND: 1>),
parking,4,5,18,22,29,9,3,26,0.3055555555555556,0.20101165771484375,('move-curb-to-car', 'curb_clear|1', <Location.EFFECTS: 2>),
parking,4,5,18,23,29,9,3,26,0.3194444444444444,0.20106053352355957,('move-curb-to-car', 'behind_car|0|2', <Location.EFFECTS: 2>),
parking,4,5,18,24,29,9,3,26,0.33333333333333337,0.20116019248962402,('move-curb-to-car', 'at_curb|0', <Location.EFFECTS: 2>),
parking,4,5,18,25,29,9,3,26,0.3472222222222222,0.20120906829833984,('move-curb-to-car', 'at_curb_num|0|1', <Location.EFFECTS: 2>),
parking,4,5,18,26,29,9,3,26,0.36111111111111116,0.20125627517700195,('move-curb-to-car', 'car_clear|2', <Location.EFFECTS: 2>),
parking,4,5,18,27,29,9,3,26,0.375,0.20130228996276855,('move-curb-to-car', 'at_curb|2', <Location.EFFECTS: 2>),
parking,4,5,18,28,29,9,3,26,0.38888888888888884,0.20134854316711426,('move-curb-to-car', 'car_clear|0', <Location.EFFECTS: 2>),
parking,4,5,18,29,29,9,3,26,0.4027777777777778,0.20139765739440918,('move-curb-to-car', 'at_curb_num|2|1', <Location.EFFECTS: 2>),
parking,4,5,18,30,29,9,3,26,0.41666666666666663,0.20144104957580566,('move-curb-to-car', 'behind_car|2|0', <Location.EFFECTS: 2>),
